
\\ Begins the configuration of the alarm system, 04.06.2014 04:54:19

04.06.2014 04:54:19.891 - The LTM data was read from the file "C:\Program Files\Siemens\WinCC\bin\LTMDatenENU.csv"
04.06.2014 04:54:24.357 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@INC-PDL picture actions_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@INC-PDL picture actions_ENU.rpl"
04.06.2014 04:54:24.357 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@INC-PDL picture attributes_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@INC-PDL picture attributes_ENU.rpl"
04.06.2014 04:54:24.357 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@INC-PDL picture direct interconnections_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@INC-PDL picture direct interconnections_ENU.rpl"
04.06.2014 04:54:24.367 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@INC-PDL picture drawing_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@INC-PDL picture drawing_ENU.rpl"
04.06.2014 04:54:24.367 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@INC-PDL picture embedded objects_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@INC-PDL picture embedded objects_ENU.rpl"
04.06.2014 04:54:24.367 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@INC-PDL picture single action_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@INC-PDL picture single action_ENU.rpl"
04.06.2014 04:54:24.367 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@INC-PDL picture statistics_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@INC-PDL picture statistics_ENU.rpl"
04.06.2014 04:54:24.367 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@INC-PDLOBJ object actions_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@INC-PDLOBJ object actions_ENU.rpl"
04.06.2014 04:54:24.377 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@INC-PDLOBJ object attributes_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@INC-PDLOBJ object attributes_ENU.rpl"
04.06.2014 04:54:24.377 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@INC-PDLOBJ object direct interconnections_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@INC-PDLOBJ object direct interconnections_ENU.rpl"
04.06.2014 04:54:24.377 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@INC-PDLOBJ object single action_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@INC-PDLOBJ object single action_ENU.rpl"
04.06.2014 04:54:24.377 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@INC-PDLOBJ object statistics_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@INC-PDLOBJ object statistics_ENU.rpl"
04.06.2014 04:54:24.377 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@lbmcs_ENU.RPL" to "\\ES\WinCC_Project_school_project\Prt\enu\@lbmcs_ENU.RPL"
04.06.2014 04:54:24.387 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@LTOBausteinliste(landscape)_ENU.RPL" to "\\ES\WinCC_Project_school_project\Prt\enu\@LTOBausteinliste(landscape)_ENU.RPL"
04.06.2014 04:54:24.387 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@mcpcs(landscape)_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@mcpcs(landscape)_ENU.rpl"
04.06.2014 04:54:24.387 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@mcpcs_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@mcpcs_ENU.rpl"
04.06.2014 04:54:24.387 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@Online Table Control - Picture_ENU.RPL" to "\\ES\WinCC_Project_school_project\Prt\enu\@Online Table Control - Picture_ENU.RPL"
04.06.2014 04:54:24.397 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@Online Table Control - Table_ENU.RPL" to "\\ES\WinCC_Project_school_project\Prt\enu\@Online Table Control - Table_ENU.RPL"
04.06.2014 04:54:24.397 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@Online Trend Control - Picture_ENU.RPL" to "\\ES\WinCC_Project_school_project\Prt\enu\@Online Trend Control - Picture_ENU.RPL"
04.06.2014 04:54:24.397 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@PDL object actions(landscape)_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@PDL object actions(landscape)_ENU.rpl"
04.06.2014 04:54:24.397 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@PDL object actions_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@PDL object actions_ENU.rpl"
04.06.2014 04:54:24.397 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@PDL object attributes(landscape)_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@PDL object attributes(landscape)_ENU.rpl"
04.06.2014 04:54:24.407 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@PDL object attributes_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@PDL object attributes_ENU.rpl"
04.06.2014 04:54:24.407 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@PDL object direct interconnections(landscape)_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@PDL object direct interconnections(landscape)_ENU.rpl"
04.06.2014 04:54:24.407 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@PDL object direct interconnections_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@PDL object direct interconnections_ENU.rpl"
04.06.2014 04:54:24.407 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@PDL object statistics(landscape)_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@PDL object statistics(landscape)_ENU.rpl"
04.06.2014 04:54:24.407 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@PDL object statistics_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@PDL object statistics_ENU.rpl"
04.06.2014 04:54:24.417 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@PDL picture (compact)_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@PDL picture (compact)_ENU.rpl"
04.06.2014 04:54:24.417 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@PDL picture actions(landscape)_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@PDL picture actions(landscape)_ENU.rpl"
04.06.2014 04:54:24.417 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@PDL picture actions_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@PDL picture actions_ENU.rpl"
04.06.2014 04:54:24.417 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@PDL picture attributes(landscape)_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@PDL picture attributes(landscape)_ENU.rpl"
04.06.2014 04:54:24.417 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@PDL picture attributes_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@PDL picture attributes_ENU.rpl"
04.06.2014 04:54:24.417 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@PDL picture direct interconnections(landscape)_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@PDL picture direct interconnections(landscape)_ENU.rpl"
04.06.2014 04:54:24.427 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@PDL picture direct interconnections_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@PDL picture direct interconnections_ENU.rpl"
04.06.2014 04:54:24.427 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@PDL picture drawing(landscape)_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@PDL picture drawing(landscape)_ENU.rpl"
04.06.2014 04:54:24.427 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@PDL picture drawing_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@PDL picture drawing_ENU.rpl"
04.06.2014 04:54:24.427 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@PDL picture embedded objects(landscape)_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@PDL picture embedded objects(landscape)_ENU.rpl"
04.06.2014 04:54:24.427 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@PDL picture embedded objects_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@PDL picture embedded objects_ENU.rpl"
04.06.2014 04:54:24.437 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@PDL picture statistics(landscape)_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@PDL picture statistics(landscape)_ENU.rpl"
04.06.2014 04:54:24.437 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@PDL picture statistics_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@PDL picture statistics_ENU.rpl"
04.06.2014 04:54:24.437 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@PDLOBJLTDyn_ENU.RPL" to "\\ES\WinCC_Project_school_project\Prt\enu\@PDLOBJLTDyn_ENU.RPL"
04.06.2014 04:54:24.437 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@PDLOBJLT_ENU.RPL" to "\\ES\WinCC_Project_school_project\Prt\enu\@PDLOBJLT_ENU.RPL"
04.06.2014 04:54:24.437 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@PDLPic(landscape)_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@PDLPic(landscape)_ENU.rpl"
04.06.2014 04:54:24.447 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@PDLPicDyn_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@PDLPicDyn_ENU.rpl"
04.06.2014 04:54:24.447 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@PDLPICLTDyn_ENU.RPL" to "\\ES\WinCC_Project_school_project\Prt\enu\@PDLPICLTDyn_ENU.RPL"
04.06.2014 04:54:24.447 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@PDLPICLTOvr_ENU.RPL" to "\\ES\WinCC_Project_school_project\Prt\enu\@PDLPICLTOvr_ENU.RPL"
04.06.2014 04:54:24.447 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@PDLPICLT_ENU.RPL" to "\\ES\WinCC_Project_school_project\Prt\enu\@PDLPICLT_ENU.RPL"
04.06.2014 04:54:24.447 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@PDLPicOvr_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@PDLPicOvr_ENU.rpl"
04.06.2014 04:54:24.457 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@PDLPic_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@PDLPic_ENU.rpl"
04.06.2014 04:54:24.457 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@Projecteditor_ENU.RPL" to "\\ES\WinCC_Project_school_project\Prt\enu\@Projecteditor_ENU.RPL"
04.06.2014 04:54:24.457 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@ptmcs (landscape)_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@ptmcs (landscape)_ENU.rpl"
04.06.2014 04:54:24.457 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@ptmcs_ENU.RPL" to "\\ES\WinCC_Project_school_project\Prt\enu\@ptmcs_ENU.RPL"
04.06.2014 04:54:24.457 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@Ruler Control - Picture_ENU.RPL" to "\\ES\WinCC_Project_school_project\Prt\enu\@Ruler Control - Picture_ENU.RPL"
04.06.2014 04:54:24.467 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@Ruler Control - Table_ENU.RPL" to "\\ES\WinCC_Project_school_project\Prt\enu\@Ruler Control - Table_ENU.RPL"
04.06.2014 04:54:24.467 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@Runtime Message List_ENU.RPL" to "\\ES\WinCC_Project_school_project\Prt\enu\@Runtime Message List_ENU.RPL"
04.06.2014 04:54:24.467 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@SCollect_ENU.RPL" to "\\ES\WinCC_Project_school_project\Prt\enu\@SCollect_ENU.RPL"
04.06.2014 04:54:24.467 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@Textlibrary(landscape)_ENU.RPL" to "\\ES\WinCC_Project_school_project\Prt\enu\@Textlibrary(landscape)_ENU.RPL"
04.06.2014 04:54:24.467 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@Textlibrary_ENU.RPL" to "\\ES\WinCC_Project_school_project\Prt\enu\@Textlibrary_ENU.RPL"
04.06.2014 04:54:24.477 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@TimeSync(landscape)_ENU.RPL" to "\\ES\WinCC_Project_school_project\Prt\enu\@TimeSync(landscape)_ENU.RPL"
04.06.2014 04:54:24.477 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@tlgcs(landscape)_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@tlgcs(landscape)_ENU.rpl"
04.06.2014 04:54:24.477 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@tlgcs_ENU.rpl" to "\\ES\WinCC_Project_school_project\Prt\enu\@tlgcs_ENU.rpl"
04.06.2014 04:54:24.477 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@UACS_ENU.RPL" to "\\ES\WinCC_Project_school_project\Prt\enu\@UACS_ENU.RPL"
04.06.2014 04:54:24.487 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@User Archive Control - Picture_ENU.RPL" to "\\ES\WinCC_Project_school_project\Prt\enu\@User Archive Control - Picture_ENU.RPL"
04.06.2014 04:54:24.487 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@User Archive Control - Table_ENU.RPL" to "\\ES\WinCC_Project_school_project\Prt\enu\@User Archive Control - Table_ENU.RPL"
04.06.2014 04:54:24.487 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@XREFPrintRef_ENU.RPL" to "\\ES\WinCC_Project_school_project\Prt\enu\@XREFPrintRef_ENU.RPL"
04.06.2014 04:54:24.487 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\@XREFPRINTSRC_ENU.RPL" to "\\ES\WinCC_Project_school_project\Prt\enu\@XREFPRINTSRC_ENU.RPL"
04.06.2014 04:54:24.487 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\Rp1.dum" to "\\ES\WinCC_Project_school_project\Prt\enu\Rp1.dum"
04.06.2014 04:54:24.497 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\enu\Rpl.dum" to "\\ES\WinCC_Project_school_project\Prt\enu\Rpl.dum"
04.06.2014 04:54:24.497 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\esp\@XREFPrintRef_ESP.RPL" to "\\ES\WinCC_Project_school_project\Prt\esp\@XREFPrintRef_ESP.RPL"
04.06.2014 04:54:24.497 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\esp\@XREFPRINTSRC_ESP.RPL" to "\\ES\WinCC_Project_school_project\Prt\esp\@XREFPRINTSRC_ESP.RPL"
04.06.2014 04:54:24.497 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\fra\@XREFPrintRef_FRA.RPL" to "\\ES\WinCC_Project_school_project\Prt\fra\@XREFPrintRef_FRA.RPL"
04.06.2014 04:54:24.507 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\fra\@XREFPRINTSRC_FRA.RPL" to "\\ES\WinCC_Project_school_project\Prt\fra\@XREFPRINTSRC_FRA.RPL"
04.06.2014 04:54:24.507 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\ita\@XREFPrintRef_ITA.RPL" to "\\ES\WinCC_Project_school_project\Prt\ita\@XREFPrintRef_ITA.RPL"
04.06.2014 04:54:24.507 - Copies the file "C:\Program Files\Siemens\WinCC\Syslay\ita\@XREFPRINTSRC_ITA.RPL" to "\\ES\WinCC_Project_school_project\Prt\ita\@XREFPRINTSRC_ITA.RPL"
04.06.2014 04:54:24.507 - Creates the directory "\\ES\WinCC_Project_school_project\WScripts\", if it does not already exist
04.06.2014 04:54:24.507 - Creates the directory "\\ES\WinCC_Project_school_project\Ssm\", if it does not already exist
04.06.2014 04:54:24.507 - Creates the directory "\\ES\WinCC_Project_school_project\Horn\", if it does not already exist
04.06.2014 04:54:24.507 - The files for the Dynamic Wizard have been overwritten
04.06.2014 04:54:24.527 - Copies the file "C:\Program Files\Siemens\WinCC\Options\WScripts\Wscripts.enu\Change_InstanceCS.wnf" to "\\ES\WinCC_Project_school_project\WScripts\Wscripts.enu\Change_InstanceCS.wnf"
04.06.2014 04:54:24.527 - Copies the file "C:\Program Files\Siemens\WinCC\Options\WScripts\Wscripts.enu\connect picture block.wnf" to "\\ES\WinCC_Project_school_project\WScripts\Wscripts.enu\connect picture block.wnf"
04.06.2014 04:54:24.527 - Copies the file "C:\Program Files\Siemens\WinCC\Options\WScripts\Wscripts.enu\Graphics_Change.wnf" to "\\ES\WinCC_Project_school_project\WScripts\Wscripts.enu\Graphics_Change.wnf"
04.06.2014 04:54:24.537 - Copies the file "C:\Program Files\Siemens\WinCC\Options\WScripts\Wscripts.enu\Graphics_Export.wnf" to "\\ES\WinCC_Project_school_project\WScripts\Wscripts.enu\Graphics_Export.wnf"
04.06.2014 04:54:24.547 - Copies the file "C:\Program Files\Siemens\WinCC\Options\WScripts\Wscripts.enu\Graphics_Import.wnf" to "\\ES\WinCC_Project_school_project\WScripts\Wscripts.enu\Graphics_Import.wnf"
04.06.2014 04:54:24.557 - Copies the file "C:\Program Files\Siemens\WinCC\Options\WScripts\Wscripts.enu\Group Display 1.wnf" to "\\ES\WinCC_Project_school_project\WScripts\Wscripts.enu\Group Display 1.wnf"
04.06.2014 04:54:24.557 - Copies the file "C:\Program Files\Siemens\WinCC\Options\WScripts\Wscripts.enu\Group Display 2.wnf" to "\\ES\WinCC_Project_school_project\WScripts\Wscripts.enu\Group Display 2.wnf"
04.06.2014 04:54:24.557 - Copies the file "C:\Program Files\Siemens\WinCC\Options\WScripts\Wscripts.enu\Group Display 3.wnf" to "\\ES\WinCC_Project_school_project\WScripts\Wscripts.enu\Group Display 3.wnf"
04.06.2014 04:54:24.557 - Copies the file "C:\Program Files\Siemens\WinCC\Options\WScripts\Wscripts.enu\Open Picture in Process Window.wnf" to "\\ES\WinCC_Project_school_project\WScripts\Wscripts.enu\Open Picture in Process Window.wnf"
04.06.2014 04:54:24.567 - Copies the file "C:\Program Files\Siemens\WinCC\Options\WScripts\Wscripts.enu\Picture Change in Workspace.wnf" to "\\ES\WinCC_Project_school_project\WScripts\Wscripts.enu\Picture Change in Workspace.wnf"
04.06.2014 04:54:24.567 - Copies the file "C:\Program Files\Siemens\WinCC\Options\WScripts\Wscripts.enu\PictureSelectionViaMeasPoint.wnf" to "\\ES\WinCC_Project_school_project\WScripts\Wscripts.enu\PictureSelectionViaMeasPoint.wnf"
04.06.2014 04:54:24.567 - Copies the file "C:\Program Files\Siemens\WinCC\Options\WScripts\Wscripts.enu\SfcButton.wnf" to "\\ES\WinCC_Project_school_project\WScripts\Wscripts.enu\SfcButton.wnf"
04.06.2014 04:54:24.577 - Copies the file "C:\Program Files\Siemens\WinCC\Options\WScripts\Wscripts.enu\SfcScript.wnf" to "\\ES\WinCC_Project_school_project\WScripts\Wscripts.enu\SfcScript.wnf"
04.06.2014 04:54:24.577 - Copies the file "C:\Program Files\Siemens\WinCC\Options\WScripts\Wscripts.enu\SfcStartPackageBrowser.wnf" to "\\ES\WinCC_Project_school_project\WScripts\Wscripts.enu\SfcStartPackageBrowser.wnf"
04.06.2014 04:54:24.577 - Copies the file "C:\Program Files\Siemens\WinCC\Options\WScripts\Wscripts.enu\language.h" to "\\ES\WinCC_Project_school_project\WScripts\Wscripts.enu\language.h"
04.06.2014 04:54:24.617 - Copies the file "C:\Program Files\Siemens\WinCC\Options\WScripts\Dynwiz.cwd" to "\\ES\WinCC_Project_school_project\WScripts\Dynwiz.cwd"
04.06.2014 04:54:24.617 - The picture layout, which is loaded while starting runtime, will be overwritten
04.06.2014 04:54:24.617 - Copies the file "C:\Program Files\Siemens\WinCC\Options\Ssm\DEFAULT.SSM" to "\\ES\WinCC_Project_school_project\Ssm\DEFAULT.SSM"
04.06.2014 04:54:24.617 - The configuration file for the Graphic Object Update Wizard will be overwritten
04.06.2014 04:54:24.617 - Copies the file "C:\Program Files\Siemens\WinCC\Options\WScripts\@@ConfigTypicals.cfg" to "\\ES\WinCC_Project_school_project\WScripts\@@ConfigTypicals.cfg"
04.06.2014 04:54:24.617 - Copies the file "C:\Program Files\Siemens\WinCC\Options\WScripts\@@MaintenanceTypicals.cfg" to "\\ES\WinCC_Project_school_project\WScripts\@@MaintenanceTypicals.cfg"
04.06.2014 04:54:24.637 - Copies the file "C:\Program Files\Siemens\WinCC\Options\WScripts\@@PCS7Typicals.cfg" to "\\ES\WinCC_Project_school_project\WScripts\@@PCS7Typicals.cfg"
04.06.2014 04:54:24.637 - Copies the file "C:\Program Files\Siemens\WinCC\Options\WScripts\ChangeOCXtoUdo.cfg" to "\\ES\WinCC_Project_school_project\WScripts\ChangeOCXtoUdo.cfg"
04.06.2014 04:54:24.637 - Copies the file "C:\Program Files\Siemens\WinCC\Options\WScripts\CSIG.cfg" to "\\ES\WinCC_Project_school_project\WScripts\CSIG.cfg"
04.06.2014 04:54:24.648 - Copies the file "C:\Program Files\Siemens\WinCC\Options\WScripts\LBMObjects.cfg" to "\\ES\WinCC_Project_school_project\WScripts\LBMObjects.cfg"
04.06.2014 04:54:24.648 - Copies the file "C:\Program Files\Siemens\WinCC\Options\WScripts\TemplateControl.cfg" to "\\ES\WinCC_Project_school_project\WScripts\TemplateControl.cfg"
04.06.2014 04:54:24.648 - The sound files for the horn will be overwritten
04.06.2014 04:54:24.668 - Copies the file "C:\Program Files\Siemens\WinCC\Options\Horn\Horn_Attention.wav" to "\\ES\WinCC_Project_school_project\Horn\Horn_Attention.wav"
04.06.2014 04:54:24.688 - Copies the file "C:\Program Files\Siemens\WinCC\Options\Horn\Horn_Danger.wav" to "\\ES\WinCC_Project_school_project\Horn\Horn_Danger.wav"
04.06.2014 04:54:24.698 - Copies the file "C:\Program Files\Siemens\WinCC\Options\Horn\Horn_Note.wav" to "\\ES\WinCC_Project_school_project\Horn\Horn_Note.wav"
04.06.2014 04:54:24.708 - Opens Graphics Designer
04.06.2014 04:54:28.193 - Opens the picture "@SCREEN.PDL" in Graphics Designer
04.06.2014 04:54:28.233 - Adjust the size of the object "@screen" to 1920 x 1080 pixels
04.06.2014 04:54:28.233 - Positions the overview, working area and key set for the 1. monitor
04.06.2014 04:54:28.233 - The overview will be positioned at the coordinates 0 / 0 pixels and the size set to 1920 x 173 pixels
04.06.2014 04:54:28.243 - The working area will be positioned at the coordinates 0 / 173 pixels and sized to 1920 x 847 pixels
04.06.2014 04:54:28.253 - The key set will be positioned at the coordinates 0 / 1020 pixels and sized to 1920 x 60 pixels
04.06.2014 04:54:28.253 - Saves and closes the picture "@SCREEN.PDL"
04.06.2014 04:54:28.713 - The size of picture "@PictureTemplate"  will be adapted
04.06.2014 04:54:28.713 - Opens the picture "@PictureTemplate" in Graphics Designer
04.06.2014 04:54:28.763 - Saves and closes the picture "@PictureTemplate"
04.06.2014 04:54:29.374 - The size of picture "@1001"  will be adapted
04.06.2014 04:54:29.374 - Opens the picture "@1001" in Graphics Designer
04.06.2014 04:54:29.424 - The size and position of the object @ServersStates will be corrected
04.06.2014 04:54:29.424 - The size and position of the object @AccessDenied will be corrected
04.06.2014 04:54:29.434 - The size and position of the object @PictInfo will be corrected
04.06.2014 04:54:29.444 - The size and position of the object @BatchSelection will be corrected
04.06.2014 04:54:29.444 - The size and position of the object @WARNING_TOPFIELD will be corrected
04.06.2014 04:54:29.454 - The size and position of the object @Exit will be corrected
04.06.2014 04:54:29.454 - The size and position of the object @Deaktivate will be corrected
04.06.2014 04:54:29.464 - The size and position of the object @PTN_Tree will be corrected
04.06.2014 04:54:29.474 - The size and position of the object @TOPC will be corrected
04.06.2014 04:54:29.474 - The size and position of the object @TOPB will be corrected
04.06.2014 04:54:29.484 - The size and position of the object @TOPA will be corrected
04.06.2014 04:54:29.494 - The size and position of the object @FULLTOP will be corrected
04.06.2014 04:54:29.494 - The size and position of the object @AlarmWindow will be corrected
04.06.2014 04:54:29.504 - The size and position of the object Printjob will be corrected
04.06.2014 04:54:29.515 - The size and position of the object RefreshOverview will be corrected
04.06.2014 04:54:29.515 - The size and position of the object @ScriptWindow will be corrected
04.06.2014 04:54:29.525 - The size and position of the object @Desk will be corrected
04.06.2014 04:54:29.525 - Saves and closes the picture "@1001"
04.06.2014 04:54:29.975 - The size of picture "@AlarmGone"  will be adapted
04.06.2014 04:54:29.975 - Opens the picture "@AlarmGone" in Graphics Designer
04.06.2014 04:54:30.296 - The size and position of the object AnwenderObjekt1 will be corrected
04.06.2014 04:54:30.306 - The size and position of the object OLE-Control1 will be corrected
04.06.2014 04:54:30.316 - Sets the sort order of object "@AlarmGone" in picture "OLE-Control1"
04.06.2014 04:54:30.316 - Saves and closes the picture "@AlarmGone"
04.06.2014 04:54:30.826 - The size of picture "@AlarmGoneOp"  will be adapted
04.06.2014 04:54:30.826 - Opens the picture "@AlarmGoneOp" in Graphics Designer
04.06.2014 04:54:31.127 - The size and position of the object AnwenderObjekt1 will be corrected
04.06.2014 04:54:31.137 - The size and position of the object Quit will be corrected
04.06.2014 04:54:31.137 - The size and position of the object Show will be corrected
04.06.2014 04:54:31.147 - Sets the sort order of object "@AlarmGoneOp" in picture "Quit"
04.06.2014 04:54:31.157 - Sets the sort order of object "@AlarmGoneOp" in picture "Show"
04.06.2014 04:54:31.157 - Saves and closes the picture "@AlarmGoneOp"
04.06.2014 04:54:31.678 - The size of picture "@AlarmJournal"  will be adapted
04.06.2014 04:54:31.678 - Opens the picture "@AlarmJournal" in Graphics Designer
04.06.2014 04:54:31.858 - The size and position of the object Reload will be corrected
04.06.2014 04:54:31.858 - The size and position of the object AnwenderObjekt1 will be corrected
04.06.2014 04:54:31.868 - The size and position of the object OLE-Control1 will be corrected
04.06.2014 04:54:31.878 - Sets the sort order of object "@AlarmJournal" in picture "OLE-Control1"
04.06.2014 04:54:31.878 - Saves and closes the picture "@AlarmJournal"
04.06.2014 04:54:32.359 - The size of picture "@AlarmNew"  will be adapted
04.06.2014 04:54:32.359 - Opens the picture "@AlarmNew" in Graphics Designer
04.06.2014 04:54:32.539 - The size and position of the object AnwenderObjekt1 will be corrected
04.06.2014 04:54:32.549 - The size and position of the object OLE-Control1 will be corrected
04.06.2014 04:54:32.559 - Sets the sort order of object "@AlarmNew" in picture "OLE-Control1"
04.06.2014 04:54:32.559 - Saves and closes the picture "@AlarmNew"
